province,food_name,product_group_tr,product_group_en,kcal_100g
Sakarya,Sakarya Abhaz (Abaza) Peyniri,Peynirler,Cheese,352
Balıkesir,Savaştepe Mihaliç Kelle Peyniri,Peynirler,Cheese,250
Kayseri,Talas Çörekotlu Çömlek Peyniri,Peynirler,Cheese,277
Şanlıurfa,Urfa Peyniri / Şanlıurfa Peyniri,Peynirler,Cheese,352
Trabzon,Vakfıkebir Külek Peyniri,Peynirler,Cheese,378
Van,Van Otlu Peyniri,Peynirler,Cheese,350
Yozgat,Yozgat Çanak Peyniri,Peynirler,Cheese,336
Hakkari,Yüksekova Çirek Peyniri,Peynirler,Cheese,327
Çankırı,Çankırı Küpecik Peyniri,Peynirler,Cheese,269
Rize,Çayeli Koloti Peyniri,Peynirler,Cheese,307
Balıkesir,İvrindi Kelle Peyniri,Peynirler,Cheese,319
İzmir,İzmir Tulum Peyniri,Peynirler,Cheese,394
Adana,Adana Aşlama,Alkolsüz içecekler,Non-alcoholic beverages,75
Adana,Adana Şalgamı,Alkolsüz içecekler,Non-alcoholic beverages,22
Antalya,Alanya Fıstıklı Limonata,Alkolsüz içecekler,Non-alcoholic beverages,16
Gaziantep,"Antep Meyan Şerbeti (Gaziantep Meyan Şerbeti, Antep Meyankökü Şerbeti)",Alkolsüz içecekler,Non-alcoholic beverages,60
Gaziantep,Antep Urmu Dut Şurubu / Gaziantep Urmu Dut Şurubu,Alkolsüz içecekler,Non-alcoholic beverages,71
İzmir,Bademli Koruk Şerbeti,Alkolsüz içecekler,Non-alcoholic beverages,71
Bursa,Bursa Üzüm Şırası,Alkolsüz içecekler,Non-alcoholic beverages,80
Şırnak,Cizre Leyminete / Limonata,Alkolsüz içecekler,Non-alcoholic beverages,18
Düzce,Düzce Şırası,Alkolsüz içecekler,Non-alcoholic beverages,55
Gümüşhane,Gümüşhane Kuşburnu Nektarı,Alkolsüz içecekler,Non-alcoholic beverages,75
Çanakkale,Işıkeli Nohut Kahvesi,Alkolsüz içecekler,Non-alcoholic beverages,270
Konya,Konya Reyhan Şerbeti,Alkolsüz içecekler,Non-alcoholic beverages,70
Kırklareli,Kırklareli Hardaliyesi,Alkolsüz içecekler,Non-alcoholic beverages,74
Malatya,Malatya Pirpirimli Acılı Ayran / Malatya Semizotlu Acılı Ayran,Alkolsüz içecekler,Non-alcoholic beverages,63
Kahramanmaraş,Maraş Ravanda Şerbeti,Alkolsüz içecekler,Non-alcoholic beverages,64
Konya,Sirkencübin / Sirkengebin,Alkolsüz içecekler,Non-alcoholic beverages,70
Balıkesir,Susurluk Ayranı,Alkolsüz içecekler,Non-alcoholic beverages,68
Mersin,Tarsus Şalgamı,Alkolsüz içecekler,Non-alcoholic beverages,27
Şanlıurfa,Urfa Meyan Şerbeti (Biyanbalı),Alkolsüz içecekler,Non-alcoholic beverages,68
Tekirdağ,Velimeşe Bozası,Alkolsüz içecekler,Non-alcoholic beverages,76
Ordu,Ünye İzabella Üzüm Suyu,Alkolsüz içecekler,Non-alcoholic beverages,80
Afyonkarahisar,Afyon Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),89
Afyonkarahisar,Afyon Manda Yoğurdu / Afyonkarahisar Manda Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),84
Hatay,Antakya Tuzlu Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),590
Balıkesir,Balıkesir Manda Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),597
Karaman,Başyayla Karın Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),83
Bolu,Bolu Keşi,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),83
Bolu,Bolu Manda Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),598
Afyonkarahisar,Emirdağ Koyun Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),91
Konya,Ereğli Koyun Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),81
Aksaray,Eşmekaya Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),89
Bolu,Gerede Keşi,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),81
Kocaeli,Kandıra Dartısı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),541
Kocaeli,Kandıra Manda Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),87
Konya,Karapınar Koyun Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),70
Nevşehir,Kaymaklı Kuru Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),571
Erzincan,Kemaliye Kuru Kaymağı/Eğin Kuru Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),581
Ankara,Mamak Ravak Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),77
Mersin,Silifke Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),88
İstanbul,Silivri Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),78
Kayseri,Talas Zincidere Kuru Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),574
Denizli,Tavas Yanık Koyun Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),97
Zonguldak,Çaycuma Manda Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),83
Erzurum,İspir Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),586
Manisa,Akhisar Domat Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,915
Manisa,Akhisar Uslu Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,896
Hatay,Altınözü Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,919
Aydın,Aydın Memecik Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,946
Balıkesir,Ayvalık Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,893
Balıkesir,Balya Tereyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,893
Çanakkale,Bayramiç Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,947
Balıkesir,Burhaniye Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,923
Adana,Ceyhan Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,886
Mardin,Derik Halhalı Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,916
Balıkesir,Edincik Su Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,886
Balıkesir,Edremit Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,886
Balıkesir,Erdek Kapıdağ Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,907
Erzurum,Erzurum Tereyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,843
Çanakkale,Geyikli Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,848
İzmir,Güney Ege Zeytinyağları,Tereyağı dâhil katı ve sıvı yağlar,Unknown,883
Kilis,Kilis Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,870
İzmir,Kuzey Ege Zeytinyağları,Tereyağı dâhil katı ve sıvı yağlar,Unknown,909
Muğla,Milas Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,873
Mersin,Mut Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,858
Gaziantep,Nizip Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,944
Osmaniye,Osmaniye Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,893
Manisa,Soma Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,902
Mersin,Tarsus Sarıulak Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,857
Trabzon,Tonya Tereyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,884
İzmir,Ödemiş Çekişte Zeytinyağı,Tereyağı dâhil katı ve sıvı yağlar,Unknown,903
Şanlıurfa,Şanlıurfa Sadeyağı (Urfa Yağı),Tereyağı dâhil katı ve sıvı yağlar,Unknown,745
Gaziantep,Antep Sumağı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",332
Malatya,Arapgir Kakuk,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",178
Malatya,Arapgir Mor Reyhanı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",368
Bayburt,Bayburt Tarhunu,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",400
Kırıkkale,Delice Doğal Kaynak Tuzu,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",155
Denizli,Denizli Kekiği,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",55
Düzce,Düzce Acıkası,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",400
Erzurum,Erzurum Aşotu,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",397
Gaziantep,Gaziantep Koruk Ekşisi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",98
Gaziantep,Gaziantep Muhammarası,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",343
Hatay,Hatay Nar Ekşisi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",100
Kayseri,Kayseri Cırgalan Biberi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",99
Kayseri,Kayseri Çemeni,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",270
Erzincan,Kemah Doğal Kaynak Tuzu,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",1
Kilis,Kilis Kahvaltılık Toz Zahter,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",1
Malatya,Malatya Erik Ekşisi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",276
Kahramanmaraş,Maraş Sumak Ekşi Külü,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",1
Kahramanmaraş,Maraş Sumak Ekşisi Akıtı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",288
Gaziantep,Nizip Nanesi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",270
Gaziantep,Oğuzeli Nar Ekşisi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",305
Malatya,Pütürge Dermanı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",400
Karabük,Safranbolu Safranı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",157
Sakarya,Sakarya Abaza Acıkası,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",228
Isparta,Sütçüler Kekiği,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",1
Mersin,Tarsus Biberiyesi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",80
Türkiye,Türk Defnesi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",38
Çankırı,Çankırı Kaya Tuzu,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",1
İzmir,Çeşme Damla Sakızı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",302
Bursa,İnegöl Çıbrıkası,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",67
